,smiles,docking_score
102,O=C1OCc2ccc(OCCc3ccc(F)cc3)cc12,-9.519
103,COc1cc(O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-9.517380000000001
104,CC(C)S(=O)(=O)Nc1cccc(c2ccc([C@H]3C[C@@H]3N)cc2)c1,-9.511610000000001
105,O=C1CCc2ccc(OCCc3ccccc3)cc2N1,-9.50681
106,O=c1c2cccc(O)c2oc2cccc(O)c12,-9.505139999999999
107,N#Cc1ccc(OCc2ccc(Br)cc2)cc1C#N,-9.50272
108,O=c1c2cccc(O)c2oc2cc(O)cc(O)c12,-9.499039999999999
109,CC(=O)Nc1ccc2-c3c(Cc2c1)cccc3,-9.49462
110,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1F)c1c(Cl)cccc1Cl,-9.49269
111,NCCc1ccc(OCc2ccc(Cl)cc2)cc1,-9.48915
112,O=C1Nc2ccc(Oc3ccc(Cl)cc3)cc2C1=O,-9.48223
113,O=C(NCc1ccc(c2cc(=O)[nH]cc2F)cc1)c1c(Cl)cccc1Cl,-9.47146
114,O=c1c2ccc(O)cc2oc2c(O)cccc12,-9.47077
115,O=c1ccoc2ccc(OCc3ccc(Br)cc3)cc12,-9.46981
116,NCCc1ccc(OCc2ccccc2F)cc1,-9.46626
117,O=C1CCCc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,-9.46607
118,O=c1c(O)c(c2ccccc2)oc2cc(O)cc(O)c12,-9.45979
119,O=c1c2ccccc2oc2c(O)cccc12,-9.45883
120,N[C@@]1(c2ccccc2)C[C@H]1c1ccccc1,-9.45848
121,O=C1NC(=O)c2cc(OCCc3ccc(Br)cc3)ccc12,-9.45218
122,O=c1ccoc2ccc(OCc3ccccc3)cc12,-9.4438
123,O=C1CCc2ccc(OCc3cccc(Cl)c3)cc2N1,-9.441360000000001
124,O=c1ccoc2ccc(OCc3cccc(Cl)c3)cc12,-9.429680000000001
125,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3)ccc12,-9.41898
126,O=C(Nc1ccc(F)cc1)c1cc2ccccc2oc1=O,-9.41282
127,Cc1ccc(C(=O)Cc2cc3c(cc2[N+](=O)[O-])C(=O)NC3=O)cc1,-9.408489999999999
128,O=C1OCc2ccc(OCCc3ccc(Cl)cc3)cc12,-9.40467
129,Nc1ccc(OCc2cccc(C(F)(F)F)c2)cc1,-9.40013
130,NCCc1ccc(OCc2ccc(F)cc2)cc1,-9.399989999999999
131,O=C1COC(=NN1)c1ccc(NCc2cccc(Cl)c2)cc1,-9.39054
132,O=C1NC(=O)c2cc(SCCc3ccccc3)ccc12,-9.39025
133,O=C1CCc2ccc(OCc3ccc(Br)cc3)cc2N1,-9.3887
134,O=C1OCc2ccc(OCCCc3ccccc3)cc12,-9.38471
135,O=C1OCc2ccc(OCCc3ccccc3)cc12,-9.37217
136,NC(=O)c1ccc(OCc2ccc(F)cc2)cc1,-9.360430000000001
137,O=C1NC(=O)c2cc(OCCCc3ccccc3)ccc12,-9.36031
138,O=C(Nc1c(F)cccc1F)c1cc2ccccc2oc1=O,-9.356810000000001
139,O=C1c2ccccc2-c2nccc3cccc1c23,-9.34781
140,NCCc1ccc(OCc2cccc(F)c2)cc1,-9.34548
141,Cc1ccc(COc2cccc(C=O)c2)cc1,-9.34119
142,O=c1ccoc2ccc(OCc3cccc(Br)c3)cc12,-9.3325
143,O=C1CCc2ccc(OCCCc3ccccc3)cc2N1,-9.331380000000001
144,NC1CCC(NC2CC2c2ccc3ccccc3c2)CC1,-9.3279
145,COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,-9.32297
146,O=C1CC(O)Oc2ccc(OCc3cccc(Br)c3)cc12,-9.31965
147,O=c1c2c(O)cc(O)cc2oc2ccc(O)c(O)c12,-9.31065
148,Cc1c(O)cc(O)c2c(=O)c3ccccc3oc12,-9.30291
149,O=C1CCCCC1Oc1ccc2ccc(=O)oc2c1,-9.298739999999999
150,O=C1CCc2ccc(OCc3cccc(Br)c3)cc2N1,-9.29548
151,Cc1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)c(O)c1,-9.29389
152,C#CCNC1CCc2c(OCc3cccc(C)c3)cccc12,-9.28866
153,Cc1ccc(COc2ccc3sc(=O)oc3c2)cc1,-9.2689
154,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1F,-9.2668
155,O=c1ccoc2cccc(OCc3ccc(Br)cc3)c12,-9.26477
156,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1F,-9.26235
157,CC(=O)c1ccc(OCc2cccc(F)c2)cc1F,-9.2564
158,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1,-9.25328
159,O=Cc1cccc(OCc2ccc(Br)cc2)c1,-9.247119999999999
160,O=c1ccoc2ccc(OCCc3ccc(Br)cc3)cc12,-9.244819999999999
161,CCOC(=O)C1=Cc2cc(C)ccc2CC1=O,-9.24182
162,NC(=O)c1ccc(OCc2cccc(F)c2)cc1,-9.24178
163,O=C(c1ccccc1)c1cc2cccc(O)c2oc1=O,-9.23634
164,N#Cc1ccc(SCc2ccc(F)cc2)cc1C#N,-9.23254
165,O=C(O)c1coc2ccc(OCc3cccc(Br)c3)cc2c1=O,-9.22898
166,NC1CC1c1ccc(NC(=O)c2ccccc2)cc1,-9.22677
167,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(F)cc3)ccc12,-9.226510000000001
168,NCc1ccc(OCc2ccc(F)cc2)cc1,-9.22477
169,O=C1CCCc2cc(OCc3ccc(F)cc3)ccc12,-9.22447
170,CC(=O)c1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1,-9.21841
171,N[C@]1(Cc2ccccc2)C[C@@H]1c1ccccc1,-9.212769999999999
172,O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12,-9.206560000000001
173,NCCc1ccc(OCc2ccccc2Cl)cc1,-9.20394
174,NCc1ccc(OCc2ccccc2F)cc1,-9.20241
175,O=C1OCc2ccc(OCCOc3ccc(F)cc3)cc12,-9.20167
176,O=c1c2ccccc2oc2ccccc12,-9.198039999999999
177,Nc1ccc(CCc2ccccc2)cc1,-9.195319999999999
178,Nc1ccc(OCc2ccccc2C(F)(F)F)cc1,-9.19455
179,NC1CCCC(N[C@H]2C[C@@H]2c2ccccc2)C1,-9.19342
180,NCc1ccc(OCc2ccc(Cl)cc2)cc1,-9.190010000000001
181,N[C@]1(Cc2ccccc2)C[C@H]1c1ccccc1,-9.18716
182,NC(=O)c1ccc(OCc2ccccc2F)cc1,-9.18287
183,N#Cc1ccc(COc2ccc3occc(=O)c3c2)cc1,-9.18126
184,COc1c(O)cc2oc3c(O)cccc3c(=O)c2c1O,-9.17861
185,NCCc1ccc(OCc2cccc(Cl)c2)cc1,-9.17258
186,Nc1cccc(CCc2ccccc2)c1,-9.17036
187,CC(=O)c1cccc(OCc2ccc([N+](=O)[O-])cc2)c1,-9.16708
188,C#CCNC1CCc2c(OCc3cccc(F)c3)cccc12,-9.160730000000001
189,c1ccc(C2C[C@@H]2NCc2ccc3ccccc3n2)cc1,-9.15615
190,O=c1ccoc2ccc(OCCCc3ccccc3)cc12,-9.15438
191,O=C(Nc1ccc(Cl)c(O)c1)c1ccc2cn[nH]c2c1,-9.151589999999999
192,N[C@]1(c2ccccc2)C[C@]1(F)c1ccccc1,-9.15147
193,N[C@]1(CCc2ccccc2)C[C@H]1c1ccccc1,-9.15029
194,O=c1ccoc2cc(OCc3ccc(F)cc3)ccc12,-9.14695
195,COc1ccc(c2cc3cc(C(=O)O)c(C(=O)O)cc3n2O)cc1,-9.14622
196,O=C1c2ccccc2-c2nccc3cc(O)cc1c23,-9.14335
197,C#CCNCc1cc2cc(OCc3ccccc3)ccc2[nH]1,-9.143289999999999
198,CC(=O)COc1ccc2c(oc(=O)c3ccccc23)c1C,-9.13681
199,CC(=O)c1cccc(OCc2ccc(Cl)cc2)c1,-9.13631
200,NCCc1ccc(c2cccc(C(F)(F)F)c2)cc1,-9.13457
201,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1F,-9.13327
