,smiles,docking_score
286,Cc1ccc2oc(=O)c(c3cccc(OCCBr)c3)cc2c1,-10.73955
287,Cc1ccccc1NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,-10.73799
288,O=C1CCc2ccc(OCc3cccc(Cl)c3)cc2N1,-10.73703
289,Cc1cc(CNC(=O)c2c(Cl)cccc2Cl)ccc1c1cc[nH]c(=O)c1,-10.736889999999999
290,COc1ccc(c2ncc3cc(n4cnc(C)c4)ccc3n2)cc1,-10.733139999999999
291,O=C1CCc2ccc(OCc3cccc(Br)c3)cc2N1,-10.72296
292,Cc1ccc(C2CC(=O)c3ccc(C)cc3O2)cc1,-10.7193
293,Cc1ccc2oc(=O)c(c3cccc(OC(=O)N(C)C)c3)cc2c1,-10.71928
294,COc1ccc(c2cc3cc(C)ccc3oc2=O)cc1Br,-10.71733
295,c1ccc2cc(c3csc(NN=C4CCCCCC4)n3)ccc2c1,-10.71699
296,Cc1ccc([C@H]2CC(=O)c3ccc(C)cc3O2)cc1,-10.71493
297,Cn1c(=O)c2c(nc(OCc3ccc(Br)cc3)n2C)n(C)c1=O,-10.71458
298,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3cccnc3)cc2)CC1,-10.71026
299,C#CCNC1CCc2c(OCCc3cccc(Cl)c3)cccc12,-10.70615
300,CCOC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,-10.70393
301,O=C1COC(=NN1)c1ccc(NCc2cccc(Cl)c2)cc1,-10.70222
302,Cc1ccc(C2CC(=O)c3ccccc3O2)cc1,-10.70187
303,O=C1c2ccccc2OCC1Cc1ccc(Cl)cc1,-10.70182
304,O=C(Nc1c(F)cccc1F)c1cc2ccccc2oc1=O,-10.70115
305,COc1ccc(CN[C@H]2CC2c2ccccc2)c2ccccc12,-10.700460000000001
306,O=C(NC1CCCCC1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,-10.69975
307,O=C1CCCc2cc(OCc3ccc(Cl)cc3)ccc12,-10.69867
308,Cc1nccn1c1ccc2nc(c3ccccc3)ncc2c1,-10.698360000000001
309,O=C1c2ccccc2-c2nccc3cccc1c23,-10.69772
310,Cc1ccc2oc(=O)c(c3ccc(N)cc3)cc2c1,-10.695780000000001
311,Cn1cc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2n1,-10.69421
312,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)c(O)cc2o1,-10.69084
313,CC1(C)CC(=O)c2ccc(OCc3ccc(F)cc3)cc2O1,-10.68747
314,Cc1cccc(C)c1NC(=O)c1cc2ccccc2oc1=O,-10.68184
315,COc1cccc2cc(c3ccc(Cl)nn3)c(=O)oc12,-10.67868
316,CC1(C)CC(=O)c2ccc(OCc3ccc(Cl)cc3)cc2O1,-10.67688
317,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1cccc(F)c1Cl,-10.673060000000001
318,NC1CC(N[C@H]2C[C@@H]2c2ccccc2)c2ccccc12,-10.672789999999999
319,CN(Cc1ccccc1)c1ccc2nc(c3cccc(Cl)c3)oc2n1,-10.66966
320,Cc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O,-10.66939
321,Cc1cc2c(-c3cc(OCCCC(F)(F)F)ccc3C2=O)nn1,-10.663039999999999
322,NC1CCC(N[C@H]2C[C@@H]2c2ccc(c3cccnc3)cc2)CC1,-10.66199
323,Cc1cccc(COc2ccc3c(c2)OC(C)(C)CC3=O)c1,-10.66104
324,Cc1ccccc1NC(=O)c1cc2cc([N+](=O)[O-])ccc2oc1=O,-10.6599
325,O=C1CCc2cc(OCc3cccc(Cl)c3)ccc2N1,-10.65869
326,O=C1CCCc2cc(OCc3cccc(Br)c3)ccc12,-10.65512
327,O=C(Nc1ccc(O)cc1)c1coc2ccccc2c1=O,-10.65489
328,COc1ccc2oc(=O)c(C(=O)Nc3cccc(Cl)c3)cc2c1,-10.64948
329,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)OCCCO3)cc1,-10.64943
330,NC1CCC(N[C@H]2C[C@@H]2c2ccc(c3ccc4cn[nH]c4c3)cc2)CC1,-10.646239999999999
331,NC1CCC(N[C@H]2C[C@@H]2c2ccc(c3cccc(O)c3)s2)CC1,-10.64583
332,O=c1ccoc2cccc(OCc3ccc(Br)cc3)c12,-10.64419
333,Cc1c(C)c2cc(O)c(OCc3ccccc3)cc2oc1=O,-10.64409
334,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2[nH]1,-10.64161
335,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,-10.63914
336,Cc1c(C)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2oc1=O,-10.63836
337,Cc1ccc(COc2ccc3c(c2)OCCC3=O)cc1,-10.63727
338,CC(=NNc1nc(c2ccc3ccccc3c2)cs1)C,-10.63715
339,C#CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(O)cc2)n(C)c1=O,-10.63308
340,Cc1ccc2oc(=O)c(c3ccc(O)cc3)cc2c1,-10.63078
341,Cc1ccc(COc2ccc3occc(=O)c3c2)cc1,-10.63061
342,Cc1c(Cl)c(=O)oc2cc(OCc3ccccc3)ccc12,-10.63038
343,COC(=O)c1cc2ccc(OCCc3ccc(Cl)cc3)cc2oc1=O,-10.630139999999999
344,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3)ccc12,-10.6291
345,Cc1ccc2oc(=O)c(c3cccc(Br)c3)cc2c1,-10.62832
346,O=C(CCCc1ccccc1)Nc1nc2ccc(Cl)cc2c(=O)s1,-10.62006
347,Nc1nn(c2ccccc2)nc1C(=O)OCc1ccccc1,-10.61688
348,Cc1cccc(CCSc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,-10.61613
349,Cn1c(=O)c2c(nc(NCCCCc3ccccc3)n2C)n(C)c1=O,-10.61567
350,O=C(Sc1ccc(Br)cc1)c1cc2cc(C(F)(F)F)ccc2oc1=O,-10.61537
351,CN(C(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O)c1ccccc1,-10.611419999999999
352,CN(C(=O)c1cc2ccccc2oc1=O)c1ccccc1,-10.61041
353,O=C1C[C@@H](c2ccc(F)cc2)Oc2cc(F)ccc12,-10.6076
354,COc1cccc(C#CC(=O)Nc2nc3ccccc3c(=O)s2)c1,-10.60648
355,C#CCNC1CCc2c(OCc3ccc(F)c(F)c3)cccc12,-10.60591
356,Clc1ccc(c2csc(NN=C3CCCCCC3)n2)c(Cl)c1,-10.60074
357,O=C1CCCc2cc(OCc3cccc(Cl)c3)ccc12,-10.60032
358,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2cccc(OC)c2)n(C)c1=O,-10.59614
359,Cc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,-10.593869999999999
360,Cc1c(Cl)c(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12,-10.59382
361,C#CCNC1CCc2c(OCCc3ccc(Cl)cc3)cccc12,-10.593810000000001
362,O=C1CC(c2ccc(F)cc2)Oc2cc(F)ccc12,-10.59143
363,CC1CCC(=NNc2nc(c3ccc(Cl)cc3Cl)cs2)CC1,-10.59043
364,O=C1CCc2cc(OCc3cccc(Br)c3)ccc2N1,-10.58948
365,Cc1ccc(COC(=O)c2nn(c3ccccc3)nc2N)cc1,-10.589260000000001
366,COc1ccc(c2cc3ccc(C)cc3oc2=O)nn1,-10.58502
367,Cc1ccc2oc(=O)c(c3cccc(OCCCCN(C)C)c3)cc2c1,-10.57987
368,Cn1cc2cc(C(=O)Nc3ccc(F)c(Cl)c3)ccc2n1,-10.573160000000001
369,N#Cc1ccc(COc2ccc3c(c2)CCCC3=O)cc1,-10.57301
370,Cc1cccc(COc2ccc3c(c2)OCCC3=O)c1,-10.5685
371,O=C(NC1CCCCC1)c1coc2ccccc2c1=O,-10.56656
372,Cn1c(=O)c2c(nc(OCc3ccc(Cl)cc3)n2C)n(C)c1=O,-10.5618
373,C#CCN1CCCC(CNS(=O)(=O)c2ccc3ccccc3c2)C1,-10.5618
374,Cn1c(=O)c2c(nc(SCc3cccc(Br)c3)n2C)n(C)c1=O,-10.55931
375,N#Cc1cccc(COc2ccc3c(c2)CCCC3=O)c1,-10.55749
376,Fc1ccc(c2csc(NN=C3CCCCCC3)n2)c(F)c1,-10.55672
377,Cn1c(=O)c2c(nc(OCc3cccc(F)c3)n2C)n(C)c1=O,-10.55413
378,Cc1cc2cc(NC(=O)c3cccc(S(=O)(=O)O)c3)ccc2[nH]1,-10.553460000000001
379,O=c1[nH]c(SCCCc2ccccc2)nc2ccccc12,-10.55316
380,Cc1cccc(Cl)c1NC(=O)c1cc2ccccc2oc1=O,-10.55212
381,Cn1ccc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc12,-10.55073
382,Cc1cccc(OCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,-10.55037
383,O=C1CCCc2cc(OCc3cccc(F)c3)ccc12,-10.54848
384,Cn1c(=O)c2c(nc(OCCCc3ccccc3)n2C)n(C)c1=O,-10.54844
385,COC1=Cc2ccnc3c2c(cc2ccccc32)C1=O,-10.54673
386,O=C(Nc1ccc(Cl)c(F)c1)c1ccc2cn[nH]c2c1,-10.54612
387,Cc1ccc2oc(=O)c(c3cccc(O)c3)cc2c1,-10.54597
388,O=C(Sc1ccc(Br)cc1)c1cc2ccccc2oc1=O,-10.54551
389,Cc1cc2cc(NC(=O)c3cccc(Cl)c3)ccc2[nH]1,-10.54525
390,COc1ccc2ccccc2c1CN[C@H]1CC1c1ccccc1,-10.544319999999999
391,COc1cccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c12,-10.54359
392,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)cc1,-10.54354
393,Fc1ccc(c2ccc3cc(n4ccnc4)ccc3n2)cc1,-10.54219
394,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,-10.54168
395,O=C1NC(=O)c2cc(SCc3ccc(Br)cc3)ccc12,-10.53725
396,O=C(Nc1cc(Cl)cc(Cl)c1)c1ccc2cn[nH]c2c1,-10.53501
397,O=C(Nc1ccc(F)c(Cl)c1)c1ccc2cn[nH]c2c1,-10.53329
398,O=C1Nc2ccc(CCc3ccccc3)cc2C1=O,-10.53045
399,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2cn[nH]c2c1,-10.529060000000001
400,O=C1c2ccccc2C2=NCCc3cccc1c23,-10.52871
401,O=C1CCc2cc(OCCCc3ccccc3)ccc2N1,-10.52861
402,O=C1CCCc2cc(OCc3ccc(F)cc3)ccc12,-10.52595
403,CC1CCC(=NNc2nc(c3ccc(F)cc3F)cs2)CC1,-10.523
404,Cn1cc2cc(C(=O)Nc3ccc(F)c(F)c3)ccc2n1,-10.52202
405,COc1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1,-10.51228
406,O=C(Nc1ccc(O)c(Cl)c1)c1ccc2cn[nH]c2c1,-10.50869
407,O=c1ccoc2ccc(OCCc3ccc(Br)cc3)cc12,-10.50635
408,Cc1ccc2oc(=O)c(c3cccc(OCCN(C)C)c3)cc2c1,-10.5047
409,O=C(Nc1ccccc1)c1coc2ccccc2c1=O,-10.50468
410,Cn1c(=O)c2c(nc(OCc3cccc(Cl)c3)n2C)n(C)c1=O,-10.50287
411,c1ccc(c2ccc3cc(n4ccnc4)ccc3n2)cc1,-10.49957
412,Cn1c(=O)c2c(nc(CSc3ccc(Cl)cc3)n2C)n(C)c1=O,-10.49801
413,C=C(Br)COc1ccc2c(oc(=O)c3ccccc23)c1C,-10.49681
414,Cc1ccc2oc(=O)c(c3cccc(OCCCN(C)C)c3)cc2c1,-10.496260000000001
415,Clc1ccccc1c1nc2ccc(N3CCCCC3)nc2s1,-10.49567
416,O=C1CCCc2cc(OCCc3ccccc3)ccc12,-10.4948
417,COc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1,-10.49212
418,O=c1c(Cc2ccc(Cl)cc2)coc2cc(Cl)cc(Cl)c12,-10.49103
419,COc1cc(c2cc3cc(C)ccc3oc2=O)ccc1Br,-10.48955
420,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(N3CCOC3=O)cc2)cc1,-10.48687
421,COc1ccc2oc(=O)c(C(=O)Nc3ccc(C)cc3)cc2c1,-10.48662
422,Clc1cccc(c2nc3ccc(N4CCCCC4)nc3o2)c1,-10.48514
423,COC(=O)c1cc2cc(OCCc3ccc(Cl)cc3)ccc2oc1=O,-10.48483
424,Cn1ncc2cc(C(=O)Nc3ccc(F)c(F)c3)ccc12,-10.48183
425,O=C1NC(=O)c2cc3c(cc12)cc(c1ccccc1)n3O,-10.4796
426,C#CCNC1CCc2c(OCc3ccc(C)cc3)cccc12,-10.479569999999999
427,N#Cc1cccc(Nc2ccc([C@H]3C[C@@H]3NC3CCC(N)CC3)cn2)c1,-10.47902
428,O=C1Nc2cc(CCc3ccccc3)ccc2C1=O,-10.478069999999999
429,Cc1ccc2oc(=O)c(c3cccc(N)c3)cc2c1,-10.47797
430,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc(Br)cc4)cc3)ccc12,-10.47792
431,O=C1CCCc2cc(OCc3cccc(I)c3)ccc12,-10.47607
432,CC1CCC(=NNc2nc(c3cccc([N+](=O)[O-])c3)cs2)CC1,-10.4721
433,Cn1c(=O)c2c(nc(SCc3cccc(Cl)c3)n2C)n(C)c1=O,-10.46988
434,Cn1ncc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc12,-10.46883
435,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,-10.4686
436,Oc1nc(SCc2cccc(Cl)c2)nc2ccccc12,-10.46776
437,Cn1c(=O)c2c(nc(SCCCc3ccccc3)n2C)n(C)c1=O,-10.46752
438,C#CCN(CCC1CCN(Cc2ccccc2)CC1)Cc1ccc2cccc(O)c2n1,-10.464269999999999
439,O=c1ccc2ccc(OCCN3CCC(Cc4ccccc4)CC3)cc2o1,-10.462660000000001
440,COCCn1ncc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc12,-10.46161
441,Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O,-10.45928
442,O=c1ccoc2ccc(OCCCc3ccccc3)cc12,-10.458
443,Oc1nc(SCc2cccc(F)c2)nc2ccccc12,-10.45696
444,Clc1cccc(c2nc3ccc(N4CCCC4)nc3o2)c1,-10.45532
445,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c12,-10.45298
446,O=c1ccoc2ccc(OCc3ccc(Br)cc3)cc12,-10.451839999999999
447,Cc1ccc(c2csc(NN=C3CCCCCC3)n2)cc1,-10.45157
448,O=[N+]([O-])c1cccc(c2csc(NN=C3CCCCCC3)n2)c1,-10.4504
449,CN(CCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,-10.45025
450,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,-10.44801
451,O=C(Nc1cc2ccccc2oc1=O)C1CCCCC1,-10.44698
452,O=C(Nc1ccc(F)c(F)c1)c1ccc2cn[nH]c2c1,-10.4467
453,O=C(Nc1ccc([N+](=O)[O-])cc1)c1coc2ccccc2c1=O,-10.44523
454,C#CCNC1CCc2c(OCc3cccc(C)c3)cccc12,-10.44314
455,O=C1NC(=O)c2cc(OCc3ccc(Br)cc3)ccc12,-10.44162
456,CC1CC(=O)c2cnc(Nc3ccc(C#N)cc3)nc2C1,-10.441230000000001
457,O=C1CCc2ccc(OCCc3ccccc3)cc2N1,-10.43602
458,COc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,-10.435780000000001
459,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(Cl)ccc2O)cc1,-10.43491
460,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,-10.43455
461,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)c(F)c1F,-10.4327
462,Cc1cccc2cc(c3ccc(Cl)nn3)c(=O)oc12,-10.43105
463,C#CCCCOc1ccc2cc(C(=O)Nc3ccc(F)cc3)c(=O)oc2c1,-10.42943
464,O=C1CCOc2cc(OCc3cccc(Cl)c3)ccc12,-10.42662
465,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,-10.42465
466,COc1ccc2oc(=O)c(C(=O)Nc3cccc(O)c3)cc2c1,-10.423639999999999
467,O=c1[nH]c(SCc2ccc(Br)cc2)nc2ccccc12,-10.42342
468,O=C1CC(O)Oc2cccc(OCc3ccc(Br)cc3)c12,-10.423210000000001
469,CN(C(=O)CCCc1ccccc1)c1nc2ccccc2c(=O)s1,-10.42273
470,C#CCNC1CCc2c(OCCc3ccccc3)cccc12,-10.422239999999999
471,O=c1ccc2ccc(OS(=O)(=O)c3ccccc3)cc2o1,-10.42218
472,O=C(O)c1coc2ccc(OCc3cccc(Br)c3)cc2c1=O,-10.41595
473,O=C1c2ccccc2OCC1Cc1ccccc1,-10.41589
474,CC1(C)CC(=O)c2ccc(OCc3ccc(Br)cc3)cc2O1,-10.41548
475,Cc1ccc(c2cc(=S)c3ccc(F)cc3o2)cc1,-10.41338
476,Cn1c(=O)c2c(nc(OCc3cccc(Br)c3)n2C)n(C)c1=O,-10.41258
477,O=Cc1coc2ccc(OCc3cccc(Br)c3)cc2c1=O,-10.41071
478,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(O)c(OC)c3CN1CC2,-10.41042
479,Cc1cccc2cc(c3ccc(Br)nn3)c(=O)oc12,-10.40402
480,O=C1NC(=O)c2cc(SCc3ccc(Cl)cc3)ccc12,-10.39906
481,COc1cccc(CCCC(=O)Nc2nc3ccccc3c(=O)s2)c1,-10.39808
482,O=C1NC(=O)c2cc(OCCc3ccc(Br)cc3)ccc12,-10.39615
483,O=c1ccc2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1,-10.39223
484,FC(F)(F)Oc1ccc(c2ccc3cc(n4ccnc4)ccc3n2)cc1,-10.39151
485,Oc1nc(SCc2ccc(Cl)cc2)nc2ccccc12,-10.39134
486,O=C1CCCc2cc(OCc3ccccc3)ccc12,-10.39027
487,O=c1cc(c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-10.39025
488,O=C1CCc2ccc(OCCCCCN3CCc4ccccc4C3)cc2N1,-10.38904
489,O=C1CCc2cc(OCc3ccccc3)ccc2N1,-10.38387
490,Cn1c(=O)c2c(nc(SCc3ccc(Cl)cc3)n2C)n(C)c1=O,-10.38245
491,Clc1ccc(c2nc3ccc(N4CCCCC4)nc3o2)cc1,-10.378969999999999
492,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(F)ccc2O)cc1,-10.37841
493,Cc1c(C)c2ccc(OCCCN(C)Cc3ccccc3)cc2oc1=O,-10.37624
494,CC(=O)c1ccc(OCc2cccc(C(F)(F)F)c2)cc1,-10.371310000000001
495,Cn1c(=O)c2c(nc(SCc3ccc(Br)cc3)n2C)n(C)c1=O,-10.36897
496,O=c1[nH]c(SCc2ccc(F)cc2)nc2ccccc12,-10.367980000000001
497,Cc1cccc(COc2ccc3occc(=O)c3c2)c1,-10.36621
498,COc1ccc(c2cc3cc(C)ccc3oc2=O)nn1,-10.365210000000001
499,CN(Cc1ccccc1)c1ccc2nc(c3ccc(Cl)cc3)oc2n1,-10.3634
500,Cc1cc2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2oc1=O,-10.36143
501,Cc1cccc(NC(=O)c2cc3cc(Br)cc(Br)c3oc2=O)c1,-10.35877
502,Cn1c(=O)c2c(nc(SCCCc3cccc(Cl)c3)n2C)n(C)c1=O,-10.35604
503,Cc1ccc2oc(=O)c(C(=O)Nc3cccc(Cl)c3)cc2c1,-10.35485
504,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,-10.3492
505,O=C(CCCCCCNC(=O)c1ccc(CNC2(c3ccccc3)CC2)cc1)NO,-10.34678
506,Cc1ccc(c2cc(=O)c3ccccc3o2)cc1,-10.34576
507,O=C1CCc2cc(OCCc3ccccc3)ccc2N1,-10.34503
508,O=C(CCc1ccc(Cl)c(Cl)c1)Nc1nc2ccccc2c(=O)s1,-10.3449
509,CN(C(=O)c1cc(=O)c2ccccc2o1)c1ccccc1,-10.34353
510,O=c1cc(c2ccccc2)oc2cc(F)ccc12,-10.34276
511,Cn1c(=O)c2c(nc(CSc3ccc(Br)cc3)n2C)n(C)c1=O,-10.34225
512,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]ncc2c1,-10.342210000000001
513,COc1ccc2oc(=O)c(C(=O)Nc3ccc(Cl)cc3)cc2c1,-10.33763
514,O=c1ccc2ccc(CNc3ccccc3)cc2o1,-10.33647
515,O=c1ccc2ccc(OCc3ccccc3)cc2o1,-10.33638
516,COc1cccc(c2csc(NN=C3CCCCCC3)n2)c1,-10.33095
517,CC(=O)c1cccc(OCc2ccc(C(F)(F)F)cc2)c1,-10.32818
518,Fc1ccc(c2csc(NN=C3CCCCC3)n2)c(F)c1,-10.32805
519,O=c1cc(Cl)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1,-10.325460000000001
520,Cc1ccc2cc(c3ccc(Cl)nn3)c(=O)oc2c1,-10.32517
521,Cn1c(=O)c2c(nc(CSc3cccc(F)c3)n2C)n(C)c1=O,-10.324860000000001
522,O=C1CCOc2cc(OCc3cccc(Br)c3)ccc12,-10.32279
523,C#CCNC1CCc2c(OCCCOc3ccccc3)cccc12,-10.321489999999999
524,O=C1C[C@@H](c2ccccc2)Oc2cc(F)ccc12,-10.31906
525,Fc1ccc(c2nc3ccc(N4CCCCC4)nc3o2)cc1,-10.31822
526,C#CCN(Cc1ccc2cccc(O)c2n1)CC1CCN(Cc2ccccc2)CC1,-10.3178
527,Cc1ccc2c(c1)O[C@H](c1ccccc1)CC2=O,-10.31742
528,C#CCNC1CCc2c(OCc3cccc(Cl)c3)cccc12,-10.316939999999999
529,Cn1c(=O)c2c(nc(NCCc3cccc(Cl)c3)n2C)n(C)c1=O,-10.31672
530,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccccc2)cc1,-10.316360000000001
531,Cc1cccc(SCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,-10.31588
532,Cc1ccc(C2CC(=NN2C)c2ccc(O)cc2)cc1,-10.31581
533,COc1cccc2cc(c3ccc(Br)nn3)c(=O)oc12,-10.31467
534,O=C1NC(=O)c2cc(SCc3ccc(F)cc3)ccc12,-10.31109
535,CN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,-10.31091
536,N[C@H]1C[C@@H]1c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)cc1,-10.31052
537,O=c1[nH]c(SCc2cccc(Br)c2)nc2ccccc12,-10.30965
538,Fc1ccc(c2nc3ccc(N4CCCCC4)nc3s2)cc1,-10.3092
539,Cn1c(=O)c2c(nc(CSc3cccc(Cl)c3)n2C)n(C)c1=O,-10.30695
540,O=c1ccoc2ccc(OCc3ccc(Cl)cc3)cc12,-10.30655
541,Cc1ccc(Nc2ncc3c(n2)CC(C)CC3=O)cn1,-10.305719999999999
542,N[C@H]1C[C@H]1c1ccc(NC(=O)c2ccccc2)cc1,-10.29755
543,O=[N+]([O-])c1ccc(c2csc(NN=C3CCCCCC3)n2)cc1,-10.29733
544,O=C1NC(=O)c2cc(OCCCc3ccccc3)ccc12,-10.294839999999999
545,Cn1c(=O)c2c(nc(COc3ccc(Br)cc3)n2C)n(C)c1=O,-10.294780000000001
546,Cn1c(=O)c2c(nc(COc3cccc(Cl)c3)n2C)n(C)c1=O,-10.2941
547,CN(Cc1ccccc1)c1ccc2nc(c3ccccc3)oc2n1,-10.2938
548,COc1cc2c3c(c1)C(=O)c1ccccc1C3=NCC2,-10.2919
549,CC1(C)CC(=O)c2ccc(OCc3cccc(F)c3)cc2O1,-10.28991
550,C[C@H](Cc1ccc(OCc2cc(Cl)ccc2Cl)cc1)N(C)CC(=O)O,-10.27701
551,c1ccc(C2C[C@@H]2NCc2ccc3[nH]ccc3c2)cc1,-10.271180000000001
552,CN(CCCCc1ccccc1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,-10.26718
553,Fc1ccc(c2nc3ccc(N4CCCC4)nc3o2)cc1,-10.26712
554,Nc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,-10.267000000000001
555,COc1ccc(C(=O)Cc2cc3c(cc2[N+](=O)[O-])C(=O)NC3=O)cc1,-10.26574
556,COC(=O)c1cc(NC(=S)Nc2ccc3[nH]ccc3c2)ccc1O,-10.26533
557,c1ccc2c(c1)c1cnccc1n2CCCCCCn1c2ccccc2c2cnccc12,-10.26196
558,C#CCNC1CCc2c(OCc3ccc(F)cc3)cccc12,-10.26136
559,COc1cccc(c2csc(NN=C3CCC(C)CC3)n2)c1,-10.25895
560,COc1ccc(CN[C@H]2CC2c2ccc(Oc3ccccc3)cc2)cc1,-10.25818
561,C#CCNC1CCc2c(OCc3cccc(F)c3)cccc12,-10.25745
562,Cc1ccc(CCOc2ccc3c(c2)C(=O)OC3)cc1,-10.25644
563,Fc1cccc(c2nc3ccc(N4CCCCC4)nc3o2)c1,-10.255560000000001
564,Cc1ccc2oc(=O)c(c3ccccc3N)cc2c1,-10.2552
565,C#CCNC1CCc2c(OCc3cccc(Br)c3)cccc12,-10.25297
566,COc1cccc(COC(=O)c2nn(c3ccccc3)nc2N)c1,-10.25287
567,Clc1ccc(c2nc3ccc(N4CCCCC4)nc3s2)cc1,-10.25207
568,COc1ccc2c(=S)cc(c3ccc(C)cc3)oc2c1,-10.25044
569,Cc1c(C)c2ccc(OCCCCCNCc3ccccc3)cc2oc1=O,-10.24824
570,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ccc2c1,-10.24798
571,O=C(O)c1cc2cc(c3ccccc3)n(O)c2cc1C(=O)O,-10.24765
572,O=C1CCOc2cc(OCCCc3ccccc3)ccc12,-10.24743
573,NCCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,-10.24526
574,COc1ccc(c2c(O)c3ccccc3oc2=O)cc1Cl,-10.24395
575,Cn1c(=O)c2c(nc(SCCc3cccc(Br)c3)n2C)n(C)c1=O,-10.24385
576,Cn1c(=O)c2c(cc(NC(=O)c3ccc(Cl)cc3)n2C)n(C)c1=O,-10.24367
577,COc1ccc2c(OC)ccc(CN[C@H]3CC3c3ccccc3)c2c1,-10.24344
578,CC1CCC(=NNc2nc(c3ccc(Cl)cc3)cs2)CC1,-10.24264
579,Cc1ccc(c2csc(NN=C3CCC(C)CC3)n2)cc1,-10.24132
580,Cc1c(C)c2ccc(OCCCCCCN(C)Cc3ccccc3)cc2oc1=O,-10.240269999999999
581,Cc1sc(NN=C2CCCCCCC2)nc1c1ccccc1,-10.23878
582,Cc1ccc(CCSc2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,-10.23832
583,O=C(Nc1ccc(F)c(F)c1)c1ccc2[nH]ncc2c1,-10.23806
584,Fc1ccc(c2csc(NN=C3CCCCCC3)n2)cc1,-10.23785
585,C#CCn1c(=O)c2c(nc3n2CCCN3CC2CCCCC2)n(C)c1=O,-10.23753
586,CC1CCC(=NNc2nc(c3ccc(F)cc3)cs2)CC1,-10.23748
587,O=c1[nH]c(SCc2cccc(I)c2)nc2ccccc12,-10.233880000000001
588,COc1ccc(c2cc(=O)c3ccc(F)cc3o2)cc1,-10.23323
