,smiles,ic50
320,Cc1cccc(/N=N/c2ccc(C3=NNC(=O)CO3)cc2)c1,25.0
321,N#Cc1ccc(SCc2ccc(Br)cc2)cc1C#N,25.0
322,O=c1ccoc2cc(OCc3ccc(F)cc3)ccc12,25.0
323,O=C(/C=C/c1ccc(O)cc1)Nc1cccc(Br)c1,26.0
324,CC1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,26.0
325,C#CCN(C)CC(=C)c1ccc(F)c(Cl)c1,26.0
326,CC1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,26.23
327,O=C1c2ccccc2-c2nnc(/C=C/c3ccccc3)cc21,26.3
328,CC(=O)c1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,26.3
329,O=C(/C=C(O)/C=C/c1ccc(O)cc1)c1ccccc1O,26.46
330,Fc1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1,26.5
331,COc1cccc(-c2csc(N/N=C3\CCCC3C)n2)c1,26.64
332,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccccn1,26.67
333,C#CCN[C@H]1c2ccccc2C[C@@H]1[18F],27.0
334,C#CCN(C)CCCCOc1ccc2ccc(=O)oc2c1,27.0
335,c1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,27.0
336,C#CCN[C@H]1c2ccccc2C[C@@H]1F,27.0
337,O=c1ccoc2ccc(OCCc3ccc(Br)cc3)cc12,27.0
338,CC(=O)c1ccc(OCc2ccc(F)cc2F)cc1,27.3
339,CC1(C)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,28.18
340,Cc1c(C)c2ccc(OCCCCCNCc3ccccc3)cc2oc1=O,29.0
341,COc1cccc(-c2csc(NN=C3CCCCCC3)n2)c1,29.54
342,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,30.0
343,NC/C=C(/F)COc1cccc(Cl)c1,30.0
344,NC/C=C(/F)COc1cccc(C(F)(F)F)c1,30.0
345,C#CCN(C)Cc1ccc(OC)c2ncccc12,30.0
346,O=C1/C(=C/c2cccc(Cl)c2)Cc2cc(O)ccc21,30.0
347,O=C1NC(=O)c2cc(SCCc3ccccc3)ccc21,30.0
348,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,30.08
349,O=C1CCOc2cc(OCc3cccc(Br)c3)ccc21,30.27
350,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1,31.0
351,CN(C)c1ccc(/C=C2\Cc3ccccc3C2=O)cc1,31.0
352,COC(=O)c1cc2cc(OCc3cccc(Cl)c3)ccc2oc1=O,31.5
353,O=C1c2ccccc2-c2nnc(CCc3ccccc3)cc21,31.62
354,O=C1/C(=C/c2ccc(Cl)cc2)COc2ccc(Cl)cc21,31.82
355,COc1cccc(-c2csc(NN=C3CCCCC3)n2)c1,31.87
356,CC1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,32.0
357,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,32.0
358,O=C(/C=C/c1ccc(O)cc1)Nc1cccc(Cl)c1,32.0
359,O=C1CCCc2cc(OCCCc3ccccc3)ccc21,32.0
360,CC1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,32.33
361,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,32.48
362,NCC1CC1c1ccccc1,33.0
363,O=c1oc2cc(OCCCc3ccccc3)ccc2s1,33.0
364,NC1CC1c1ccccc1,33.0
365,O=C1CCCc2cc(OCCc3ccccc3)ccc21,33.0
366,O=C1NC(=O)c2cc(Oc3ccc4ccccc4c3)ccc21,33.0
367,O=C(O)C1=Cc2cc(Br)ccc2CC1=O,33.11
368,N#Cc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1,33.11
369,O=C1CCOc2cc(OCc3ccc(Cl)cc3)ccc21,33.45
370,N#Cc1ccc(SCc2ccc(F)cc2)cc1C#N,34.0
371,CC(=O)c1cccc(OCc2cccc(Cl)c2)c1,34.2
372,CC1(C)CC(=O)c2cnc(Nc3ccc(Cl)cc3)nc2C1,34.4
373,O=C(CCCc1ccccc1)Nc1nc2ccccc2c(=O)s1,34.9
374,N[C@@H]1C[C@H]1c1ccccc1,35.0
375,O=C1CCOc2cc(OCc3cccc(Cl)c3)ccc21,35.26
376,COc1cccc(-c2csc(NN=C3CCC(C)CC3)n2)c1,35.49
377,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,36.0
378,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,36.06
379,CN(C)CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,37.2
380,O=C(Nc1ccc(Cl)c(O)c1)c1ccc2[nH]ncc2c1,37.5
381,O=C1CCc2ccc(OCc3ccccc3)cc2N1,38.0
382,CC1CCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,38.03
383,CCN(CC)CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,38.1
384,Cn1cc2cc(C(=O)Nc3ccc(F)c(F)c3)ccc2n1,38.4
385,C#CCN(C)CC(=C)CCc1ccccc1,39.0
386,O=[N+]([O-])/C=C/c1cccc(OCc2ccc(F)cc2)c1,39.0
387,Cc1cc(=O)oc2cc(OCc3ccc(CN(C)Cc4ccc(C#N)cc4)cc3)ccc12,39.0
388,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,39.0
389,CC1(C)CC(=O)c2ccc(OCc3ccc(Cl)cc3)cc2O1,39.21
390,O=C(C/C=C/c1ccccc1)Nc1nc2ccccc2c(=O)s1,39.8
391,Cn1c(=O)c2c(nc(SCCc3cccc(Br)c3)n2C)n(C)c1=O,40.0
392,Fc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,40.0
393,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,40.0
394,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccco1,40.08
395,NCCc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,41.0
396,CN(Cc1ccccc1)Cc1ccc(COc2ccc3ccc(=O)oc3c2)cc1,41.0
397,C#CCCCCOc1ccc2cc(NC(C)=O)c(=O)oc2c1,41.7
398,COc1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1,41.8
399,Cc1ccc(N/C=C2\C(=O)Oc3ccccc3C2=O)cc1,42.3
400,O=C1c2ccccc2-c2nnc(-c3cccc(F)c3)cc21,42.66
401,COc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1,42.66
402,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1O,42.75
403,O=C1NC(=O)c2cc(OCc3ccccc3)ccc21,43.0
404,CC1CCC(=NNc2nc(-c3ccc(F)cc3)cs2)CC1,43.0
405,Cn1c(=O)c2c(nc(SCCc3cccc(Cl)c3)n2C)n(C)c1=O,43.0
406,CC(=O)c1cccc(OCc2ccc(C(F)(F)F)cc2)c1,43.2
407,C#CCCCOc1ccc2cc(NC(C)=O)c(=O)oc2c1,43.6
408,COc1cccc(C#CC(=O)Nc2nc3ccccc3c(=O)s2)c1,43.7
409,CN(C)CCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,43.8
410,O=C(Nc1cc2ccccc2oc1=O)OCc1ccccc1,45.0
411,Brc1cccc(COc2ccc3c(c2)OCCO3)c1,45.0
412,CN(Cc1ccc(C#N)cc1)Cc1ccc(COc2ccc3ccc(=O)oc3c2)cc1,45.0
413,CC1(C)CC(=O)c2ccc(OCc3ccc(Br)cc3)cc2O1,45.36
414,Cc1ccc2oc(=O)c(C(=O)Nc3cccc(O)c3)cc2c1,45.4
415,Cc1ccc2occ(C(=O)Nc3ccc(Cl)cc3)c(=O)c2c1,45.42
416,N#Cc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,45.71
417,COc1ccc2cc(-c3c[nH]c4ccccc34)c(=O)oc2c1,45.95
418,O=C1NC(=O)c2cc(OC/C=C/c3ccccc3)ccc21,46.0
419,O=C1/C(=C/c2ccc(F)cc2)Cc2cc(O)ccc21,47.0
420,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCC3)n2)c1,47.0
421,O=C1OCc2ccc(OCCc3ccccc3)cc21,47.0
422,COC[C@@H]1CN(c2noc3cc(OCCCC(F)(F)F)ccc23)C(=O)O1,47.0
423,COc1ccc2oc(=O)c(C(=O)Nc3cccc(C)c3)cc2c1,47.24
424,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,47.24
425,N#Cc1ccc(COc2ccc3c(c2)OCCC3=O)cc1,47.28
426,O=C1OCc2ccc(OCCc3ccc(Cl)cc3)cc21,48.0
427,c1ccc(CCOc2ccc3c(c2)OCCO3)cc1,48.0
428,Cn1c(=O)c2c(cc(OCc3ccc(Cl)cc3)n2C)n(C)c1=O,48.1
429,CN(C)CCCOc1cccc(/C=C2\COc3ccccc3C2=O)c1,48.4
430,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,49.0
431,O=C1NC(=O)c2cc(OCCCc3ccccc3)ccc21,50.0
432,O=C(/C=C(O)/C=C/c1ccccc1)c1cc(F)ccc1O,50.44
433,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCn1c2ccccc2c2c[n+](C)ccc21,51.0
434,O=c1oc2cc(OCc3ccccc3)ccc2s1,51.0
435,Cc1cccc(CCSc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,51.0
436,Cc1cccc(COc2ccc3c(c2)OCCC3=O)c1,51.37
437,CN(C)c1ccc(NCc2ccccn2)cc1,52.0
438,Cc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1,52.0
439,CC1(C)CC(=O)c2ccc(OCc3cccc(Br)c3)cc2O1,52.23
440,N#Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,52.48
441,C#CCCCCOc1ccc2c(c1)NC(=O)CC2,52.6
442,O=C1CCOc2cc(OCc3cccc(F)c3)ccc21,52.65
443,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1F,52.93
444,CCC(CC)=NNc1nc(-c2cccc([N+](=O)[O-])c2)cs1,53.0
445,O=c1ccoc2ccc(OCc3ccccc3)cc12,53.0
446,Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O,53.0
447,CN(C(=O)CCCc1ccccc1)c1nc2ccccc2c(=O)s1,53.1
448,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1,54.0
449,O=C(/C=C/C=C/c1ccccc1)c1cc(Cl)ccc1O,54.77
450,O=C1NC(=O)c2cc(Oc3ccc(Br)cc3)ccc21,55.0
451,CCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,55.0
452,O=C1/C(=C/c2ccc(O)cc2)COc2ccccc21,55.37
453,CC1(C)CC(=O)c2ccc(OCc3cccc(Cl)c3)cc2O1,55.37
454,COc1ccc2cc(-c3ccsc3)c(=O)oc2c1,55.63
455,COc1ccc(C(=O)/C=C/c2ccccc2F)cc1,56.0
456,C#CCN(C)CC(=C)c1ccc(OC)cc1,56.0
457,CC1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,56.0
458,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1F,56.89
459,CC(=O)c1ccc(OCc2ccccc2F)cc1,56.9
460,Clc1cccc(COc2ccc3c(c2)OCCO3)c1,57.0
461,O=C(/C=C/c1ccccc1C(F)(F)F)c1ccc(O)cc1,57.0
462,O=c1ccoc2ccc(OCCCc3ccccc3)cc12,57.0
463,C#CCN(C)Cc1ccc(O)c2ncccc12,57.0
464,C#CCN(C)Cc1ccnc2c(O)cccc12,57.0
465,O=C1CCOc2cc(OCc3ccccc3)ccc21,57.37
466,O=c1ccc2ccc(CNc3ccccc3)cc2o1,57.54
467,CC(=O)c1ccc(OCc2cccc(C(F)(F)F)c2)cc1,58.2
468,O=C1CCOc2cc(OCc3ccccc3F)ccc21,58.82
469,COc1ccc(/C=C2\COc3ccccc3C2=O)cc1,58.9
470,N#Cc1cccc(/C=C/C(=O)Nc2cccc(Br)c2)c1,59.0
471,NCCc1ccc(OCc2ccc(Cl)cc2)cc1,59.0
472,Cc1cc2cc(NC(=O)c3ccc(Cl)c(Cl)c3)ccc2[nH]1,60.0
473,CN1N=C(c2ccccc2)CC1c1cccc(F)c1,60.0
474,CC(=O)N1N=C(c2c(O)cccc2O)CC1c1cccc(C)c1,60.0
475,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](C)ccc21,60.0
476,C#CCNCC(O)COc1ccc(-c2ccccc2)cc1,60.0
477,C#CCN(C)CC(=C)c1ccc(Br)cc1,60.0
478,COc1ccc2c(c1)C/C(=C\c1ccc(N(C)C)cc1)C2=O,60.0
479,Cc1ccc2oc(=O)c(-c3cccc(OCc4cccc(F)c4)c3)cc2c1,60.1
480,Cn1c(=O)c2c(nc(SCCCc3ccc(Cl)cc3)n2C)n(C)c1=O,61.0
481,C#CCN(C)CC(=C)c1ccc(Cl)c(Cl)c1,61.0
482,CC1CCC(=NNc2nc(-c3ccc(C#N)cc3)cs2)CC1,61.0
483,CCOC(=O)c1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,61.2
484,Cn1c(=O)c2c(nc(SCCCc3cccc(Cl)c3)n2C)n(C)c1=O,62.0
485,Cn1c(=O)c2c(nc(OCc3ccc(Br)cc3)n2C)n(C)c1=O,62.0
486,O=C1OCc2cc(OCc3ccccc3)ccc21,62.0
487,NCCc1ccc(OCc2cccc(Cl)c2)cc1,62.0
488,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)c(Cl)c2)n(C)c1=O,62.9
489,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,63.0
490,C#CCN(C)CC(=C)c1cccc(OCc2ccc(F)cc2)c1,63.0
491,O=C1CCCc2cc(OCc3ccccc3)ccc21,63.0
492,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,63.02
493,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1,63.2
494,O=C(Nc1ccc(O)cc1)c1coc2ccccc2c1=O,64.0
495,O=c1ccc2ccc(COc3ccccc3)cc2o1,64.57
496,Cc1ccc(Nc2ncc3c(n2)CC(C)CC3=O)cn1,65.0
497,Cn1c(=O)c2c(nc(OCc3ccc(Cl)cc3)n2C)n(C)c1=O,65.0
498,CC1(C)CC(=O)c2ccc(OCc3cccc(F)c3)cc2O1,65.48
499,CC1CC/C(=N\Nc2nc(-c3ccc(F)cc3)cs2)C1,65.49
500,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCn1c2ccccc2c2c[n+](C)ccc21,66.0
501,O=C1Nc2ccc(Oc3ccc(Cl)cc3)cc2C1=O,66.0
502,O=C1NC(=O)c2cc(OCCc3ccc(Br)cc3)ccc21,67.0
503,O=C(Nc1ccc(F)cc1)c1cc2ccccc2oc1=O,67.0
504,Cc1ccc(C(=O)/C=C/c2ccc(F)c(Br)c2)s1,67.0
505,COc1ccc(CSc2ccc(C#N)c(C#N)c2)cc1,67.0
506,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2cn[nH]c2c1,67.1
507,Cc1ccc(-c2cc3cc(O)ccc3oc2=O)cc1,67.1
508,C#CCCCCOc1ccc2cc(C(=O)c3ccc(OC)cc3)c(=O)oc2c1,67.1
509,CC(=O)N1N=C(c2ccc(Br)cc2)OC1c1ccc(Cl)c(Cl)c1,67.69
510,Cn1c(=O)c2c(cc(C#Cc3ccc(Cl)cc3)n2C)n(C)c1=O,67.8
511,CC(=O)c1ccc(OCc2ccc(F)c(F)c2)cc1,67.9
512,CN(C)c1ccc(/N=C/c2ccccn2)cc1,68.0
513,Cc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,68.0
514,O=C1OCc2ccc(OCCc3ccc(F)cc3)cc21,68.0
515,CC1(C)CC(=O)c2ccc(OCc3ccccc3F)cc2O1,68.78
516,COc1ccc(C(=O)/C=C/c2ccccc2Cl)cc1,69.0
517,O=C(Nc1ccc(I)cc1)c1coc2ccccc2c1=O,69.0
518,CC1(C)CC(=O)c2ccc(OCc3ccc(C#N)cc3)cc2O1,69.51
519,O=C(CCCc1ccccc1)Nc1nc2sccc2c(=O)s1,69.7
520,NC/C=C(/F)COc1ccc(OC(F)(F)F)cc1,70.0
521,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(F)cc1O,71.0
522,C#CCN(C)CC(=C)c1cccc(COc2cccc(F)c2)c1,71.0
523,Cn1c(=O)c2c(nc(SCCc3ccc(F)cc3)n2C)n(C)c1=O,71.0
524,O=C1CCCc2nc(Nc3cccc(Cl)c3)ncc21,71.8
525,Cc1ccc(CCSc2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,72.0
526,CCOC(=O)c1csc(N/N=C(\C)c2cccnc2)n1,72.2
527,COc1cccc(-c2csc(N/N=C3\CCCC(C)C3)n2)c1,72.7
528,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3Br)ccc12,73.0
529,COc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,74.13
530,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccnc3)cc2)nc2ccccc21,75.0
531,CC(=O)c1cccc(OCc2ccc([N+](=O)[O-])cc2)c1,75.4
532,O=C(/C=C/C=C/c1ccccc1)c1cc(F)ccc1O,75.84
533,COc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1O,76.0
534,N#Cc1cccc(COc2ccc3occc(=O)c3c2)c1,76.0
535,O=C(CCCc1ccccc1)Nc1nc2cc(Cl)ccc2c(=O)s1,76.4
536,CC(=O)c1ccc(OCc2ccccc2C)cc1,77.1
537,COC(=O)c1coc2ccc(OCc3cccc(Br)c3)cc2c1=O,77.4
538,CC(=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,77.8
539,Clc1cccc(Nc2ncc3c(n2)CCCC3)c1,77.9
540,C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C,78.0
541,N#Cc1cccc(COc2ccc3c(c2)CCCC3=O)c1,78.0
542,Cc1ccc2occ(C(=O)Nc3cccc(O)c3)c(=O)c2c1,78.22
543,COC(=O)c1cc2ccc(OC/C=C(\C)CCC=C(C)C)cc2oc1=O,78.9
544,N#Cc1ccc(Sc2ccc(Br)cc2)cc1C#N,79.0
545,O=c1oc2cc(/N=C/c3ccccc3O)ccc2c2c1CCC2,81.0
546,Cc1ccc(CCOc2ccc3c(c2)C(=O)OC3)cc1,81.0
547,CCOc1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1,82.0
548,C#CCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,82.4
549,CC(=O)N1N=C(c2ccc(Br)cc2)O[C@@H]1c1ccc(Cl)cc1,82.54
550,C#CCN(C)CC(=C)c1cccc(Cl)c1,83.0
551,CC(=O)c1ccc(OCc2cccc(F)c2)cc1,83.1
552,COc1cc(Br)cc2cc(-c3ccccc3)c(=O)oc12,83.48
553,O=C1/C(=C/c2cccc(F)c2)Cc2cc(O)ccc21,84.0
554,CC(=O)c1ccc(OCc2cc(F)c(F)c(F)c2)cc1,84.1
555,O=[N+]([O-])/C=C/c1cccc(OCc2ccccc2)c1,85.0
556,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,85.11
557,CC(=O)c1ccc(OCc2ccc(Br)cc2)cc1,85.6
558,O=C1CCc2cc(OCc3cccc(Br)c3)ccc2N1,86.0
559,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1,86.0
560,CC(=O)c1ccc(OCc2cccc(C)c2)cc1,86.3
561,CC(=O)c1cccc(OCc2ccc(F)cc2)c1,86.4
562,Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(Cl)c(Cl)c2)n(C)c1=O,86.9
563,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(-c3ccoc3)cc2)cc1,87.0
564,CC[C@]1(N)C[C@@H]1c1ccccc1,88.0
565,N#Cc1cccc(/C=C/C(=O)Nc2cccc(Cl)c2)c1,90.0
566,NC/C=C(/F)COc1ccc(F)c(F)c1,90.0
567,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccccc1,90.26
568,CC1CCC(=NNc2nc(-c3ccc(F)cc3F)cs2)CC1,91.0
569,C#CCN(C)CC(=C)c1ccc(C)c(C)c1,91.0
570,Cc1ccc(COc2ccc3c(c2)OCCC3=O)cc1,91.29
571,C#CCCCOc1ccc2ccc(=O)oc2c1,91.8
572,O=C(/C=C/c1cccc(Cl)c1)Nc1nc2ccccc2c(=O)s1,93.3
573,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCC3)n2)cc1,94.0
574,Cc1ccc2nc(NC(=O)CCCc3ccccc3)sc(=O)c2c1,94.0
575,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCC3)n2)c1,95.0
576,COc1cccc(CCC(=O)Nc2nc3ccccc3c(=O)s2)c1,95.3
577,Brc1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,96.0
578,Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O,96.0
579,CC(=O)c1cccc(OCc2cccc(Br)c2)c1,96.3
580,CC(=O)c1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1,96.5
581,CC(=O)c1ccc(OCc2cccc(F)c2)cc1F,96.51
582,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCn1c2ccccc2c2c[n+](C)ccc21,97.0
583,CC1(C)CC(=O)c2ccc(OCc3ccccc3)cc2O1,97.47
584,Cc1cccc(COc2ccc3c(c2)OC(C)(C)CC3=O)c1,98.32
585,CN(C)c1ccc(/C=C2\Oc3ccccc3C2=O)cc1,99.0
586,C#CCN(C)CCCOc1cccc(NC(=O)c2ccccc2)c1,100.0
587,CN(C)C(=O)c1ccc(OC/C(=C/F)CN)cc1,100.0
588,C#CCN(C)CCCc1ccc(O)c2ncccc12,100.0
589,CC1=C(/C=N/Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)C(C)(C)CC=C1,100.0
590,C#CCN(C)CC(=C)c1ccc(Cl)c(C)c1,100.0
591,COc1cccc(COC(=O)c2nn(-c3ccccc3)nc2N)c1,100.0
592,Cc1ccc2c(c1)C=C(C(=O)Cl)C(=O)C2,100.0
593,CN(C)C(=O)c1ccc(OC/C(=C\F)CN)cc1,100.0
594,CN(C)C(=O)c1ccc(OC/C(=C\F)CN)c(F)c1,100.0
595,CC(=O)N1N=C(c2ccc(Cl)cc2)O[C@@H]1c1ccc(Cl)cc1,100.64
596,C=CCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,101.0
597,CC(=O)c1ccc(OCc2ccc(C)cc2)cc1,102.0
598,O=C1Nc2ccc(OCc3ccccc3)cc2C1=O,103.0
599,O=[N+]([O-])/C=C/c1cccc(OCc2cccc(F)c2)c1,103.0
600,CC(=O)c1ccc(OCc2cccc([N+](=O)[O-])c2)cc1,104.0
601,O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(Br)cc3)cc2o1,104.0
602,COc1cc(/C=C2\COc3ccccc3C2=O)ccc1O,104.34
603,O=C(Cl)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,104.71
604,O=[N+]([O-])/C=C/c1cccc(OCc2cccc(Cl)c2)c1,105.0
605,O=C(/C=C/C=C/c1ccccc1)c1ccccc1O,105.51
606,Cc1ccc2oc(=O)c(-c3ccc(OCc4ccccc4)cc3)cc2c1,105.6
607,O=[N+]([O-])/C=C/c1cccc(OCc2ccc(C(F)(F)F)cc2)c1,106.0
608,NCCc1ccc(OCc2ccc(F)cc2)cc1,109.0
609,c1ccc(OCCOc2ccc3c(c2)OCCO3)cc1,109.0
610,O=C(Cl)C1=Cc2cc(Br)ccc2CC1=O,109.65
611,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)c(C)c1,110.0
612,CC(=O)c1ccc(OCc2ccccc2)cc1,110.0
613,Cc1cccc(C2CC(c3ccccc3)=NN2C)c1,110.0
614,NCCc1ccc(OCc2cccc(C(F)(F)F)c2)cc1,110.0
615,COC[C@@H]1CN(c2noc3cc(OCCCCCF)ccc23)C(=O)O1,110.0
616,Cc1ccc2c(c1)O[C@H](c1ccccc1)CC2=O,110.0
617,Cc1ccccc1C1CC(c2ccccc2)=NN1C,110.0
618,O=C(Nc1ccc(C(F)(F)F)cc1)c1coc2ccccc2c1=O,110.0
619,Fc1ccc(-c2csc(N/N=C\c3ccncc3)n2)cc1,112.36
620,Cc1ccc(COc2ccc3c(c2)OC(C)(C)CC3=O)cc1,113.21
621,COc1ccc2occ(C(=O)Nc3cccc(O)c3)c(=O)c2c1,113.5
622,CC(=O)c1cccc(OCc2cccc([N+](=O)[O-])c2)c1,114.0
623,N#Cc1ccc(Sc2ccc(Cl)cc2)cc1C#N,114.0
624,O=C(Cl)C1=Cc2ccccc2CC1=O,114.82
625,CC(=O)N1N=C(c2ccc(Cl)cc2)OC1c1ccc(Cl)cc1,115.31
626,O=C(/C=C/c1ccc(F)c(Br)c1)c1ccc(Cl)s1,116.0
627,c1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,116.0
628,COc1cccc(-c2csc(N/N=C(\C)c3ccncc3)n2)c1,116.38
629,O=C(Nc1ccccc1)c1ccc2[nH]ncc2c1,117.0
630,N#Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,117.49
631,Cc1c(C)c2ccc(/N=C/c3ccccc3O)cc2oc1=O,118.0
632,CCCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,118.0
633,COC[C@@H]1CN(c2noc3cc(OCCCCF)ccc23)C(=O)O1,120.0
634,CN1N=C(c2ccccc2)CC1c1ccccc1,120.0
635,CC1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1,120.0
636,CSc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,120.0
637,COC(=O)c1cc2cc(OCCc3ccc(Cl)cc3)ccc2oc1=O,120.0
638,C#CCN(C)CC(=C)c1ccc(Cl)cc1,120.0
639,Cc1ccc2oc(=O)c(-c3ccccc3O)cc2c1,120.02
640,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)OC1c1ccc(Cl)cc1,121.62
641,O=C(Nc1ccc(O)c(Cl)c1)c1ccc2[nH]ncc2c1,123.0
642,C#CCCCCOc1ccc2oc(=O)c(C(=O)OC)cc2c1,123.0
643,N#Cc1ccc(SCCc2ccccc2)cc1C#N,124.0
644,COc1cccc(CCSc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,125.0
645,Cc1c(C)c2cc(OCc3ccccc3)c(O)cc2oc1=O,125.89
646,CCOC(=O)c1csc(N/N=C(\C)c2ccncc2)n1,127.4
647,C/C(=C\COc1ccc2c(C)c(C)c(=O)oc2c1)C1=CC(=O)C(C)(C)O1,128.82
648,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,129.0
649,NC/C=C(/F)COc1ccc(C(F)(F)F)cc1,130.0
650,Cc1cc2c(nn1)-c1ccccc1C2=O,130.0
651,C#CCN(C)CC(=C)Cc1ccc(F)c(F)c1,130.0
